@relation 	/home/yyang/Data/mfeat-mor
@attribute	Attribute-0	{1,0,2}
@attribute	Attribute-1	{0,2,3,4,1,6,5}
@attribute	Attribute-2	{0,1,4,2,5,3}
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	class { 0, 1, 2, 3, 4, 5, 6, 7, 8, 9  }

@data
0,3,1,210.518860,2.076392,15091.805664,5

0,3,1,195.979858,2.276043,12642.133789,5

0,2,0,197.062866,1.878226,11408.922852,5

0,3,1,197.832855,2.009862,12181.287109,5

0,2,0,173.790863,2.001457,9241.178711,5

0,2,0,170.019867,1.685203,8105.990723,5

0,3,1,200.628860,2.008530,13305.853516,5

0,3,1,198.908859,2.011682,13538.296875,5

0,2,0,192.688858,1.893599,11999.517578,5

0,3,1,200.652863,1.981506,13896.459961,5

0,3,1,205.540863,2.122872,14013.704102,5

0,2,0,201.206863,2.119719,12258.620117,5

0,3,1,173.682861,1.663958,8841.968750,5

0,2,0,197.212860,2.104223,12509.459961,5

0,3,1,186.038864,1.809676,10115.298828,5

0,3,1,190.108856,1.956940,12037.738281,5

0,3,1,227.068863,2.305388,17080.824219,5

0,2,0,205.324860,2.068610,12950.392578,5

0,3,1,217.290863,2.131492,17242.285156,5

0,2,0,211.320862,2.098460,13706.803711,5

0,2,0,193.268860,2.019264,13516.477539,5

0,3,1,214.736862,2.124498,15319.350586,5

0,3,1,201.016861,2.104550,13094.210938,5

0,3,1,226.462860,2.321903,17572.199219,5

0,2,0,159.633865,1.781434,6340.380859,5

0,3,1,201.934860,1.940228,12500.566406,5

0,3,1,211.800858,2.098033,13733.636719,5

0,3,1,189.802856,1.914672,12044.224609,5

0,3,1,198.600861,2.011154,13512.778320,5

0,3,1,211.254868,2.077313,13534.034180,5

0,3,1,204.416855,2.033685,14748.108398,5

0,3,1,222.618866,2.251476,14513.159180,5

0,3,1,206.954865,2.066661,13778.038086,5

0,3,1,175.734863,1.902471,9847.825195,5

0,2,0,178.538864,1.864088,10124.727539,5

0,3,1,213.644867,2.193381,15399.360352,5

0,3,1,203.348862,2.009361,13495.202148,5

0,3,1,199.966858,2.039494,13436.646484,5

0,3,1,202.538864,2.113220,14753.543945,5

0,3,1,193.169861,1.919406,13072.870117,5

0,3,1,199.388855,2.225080,14037.388672,5

0,3,1,214.884857,2.148545,14945.872070,5

0,3,1,195.466858,1.945855,12046.504883,5

0,2,0,180.142868,1.685506,10686.689453,5

0,2,0,177.330856,1.838923,9223.048828,5

0,2,0,185.412857,1.939848,11749.992188,5

0,2,0,187.386856,2.119527,10299.711914,5

0,2,0,202.760864,2.023512,12496.367188,5

0,3,1,187.768860,1.959115,11744.776367,5

0,3,1,179.430862,1.921376,11732.825195,5

0,3,1,208.384857,2.052836,14716.930664,5

0,2,0,199.594864,2.010881,13193.455078,5

0,3,1,214.355865,2.082652,15228.181641,5

0,3,1,209.732864,2.125253,15496.207031,5

0,2,0,201.612854,2.018381,13667.143555,5

0,3,1,187.776855,1.804195,10927.117188,5

0,3,1,207.648865,2.209261,12900.521484,5

0,3,1,195.954865,2.076003,12586.802734,5

0,2,0,191.928864,2.006641,12731.331055,5

0,3,1,192.108856,1.949183,11871.426758,5

0,3,1,197.610855,2.247855,13660.703125,5

0,3,1,171.012863,1.948470,9400.383789,5

0,2,0,210.808868,2.192023,13242.937500,5

0,3,1,205.183868,2.357109,12791.594727,5

0,3,1,190.074860,1.938604,11141.537109,5

0,2,0,188.132858,1.960233,12290.775391,5

0,3,1,213.370865,2.199324,14820.644531,5

0,3,1,203.620865,1.972511,12767.033203,5

0,2,0,170.664856,1.869745,7974.712402,5

0,3,1,185.062866,2.021396,10928.326172,5

0,3,1,198.022858,1.940140,12364.965820,5

0,2,0,193.416855,1.993648,12062.670898,5

0,3,1,197.774857,2.158629,12291.349609,5

0,3,1,209.112854,2.031711,14793.934570,5

0,3,1,186.246857,1.962115,11315.088867,5

0,3,1,213.098862,2.300201,15243.975586,5

0,3,1,214.355865,2.082652,15228.181641,5

0,3,1,212.470856,2.190048,14876.745117,5

0,2,0,181.142868,1.956699,10845.718750,5

0,3,1,165.785858,1.814924,9300.109375,5

0,2,0,208.368866,2.165181,14598.333008,5

0,3,1,191.159866,1.986360,12188.133789,5

0,2,0,181.084854,1.846913,9637.593750,5

0,3,1,180.548859,1.814374,10620.255859,5

0,3,1,207.260864,2.006589,14217.788086,5

0,3,1,206.020859,2.297292,13819.734375,5

0,3,1,216.596863,2.145541,15700.488281,5

0,2,0,182.134857,1.883656,9684.053711,5

0,3,1,181.558868,1.990598,11738.892578,5

0,3,1,193.820862,1.909364,11318.949219,5

0,3,1,179.480865,1.866269,10479.969727,5

0,3,1,187.668869,2.009590,10700.893555,5

0,2,0,190.669861,1.831992,10589.774414,5

0,3,1,217.986862,2.125508,15088.926758,5

0,2,0,181.192856,1.887923,9893.581055,5

0,2,0,179.076859,1.806472,10529.916992,5

0,3,1,196.756866,1.968527,11902.356445,5

0,3,1,197.278854,2.054128,12679.957031,5

0,3,1,176.238861,2.031343,9681.489258,5

0,2,0,169.606857,1.716437,9130.225586,5

0,3,1,201.032867,2.117886,12879.368164,5

0,3,1,221.658859,2.182271,16295.564453,5

0,3,1,206.598862,2.024164,14745.696289,5

0,3,1,191.894867,1.871094,11377.510742,5

1,1,1,144.994858,1.584932,4479.010254,6

1,1,1,147.582855,1.600061,4292.745117,6

1,1,1,159.516861,1.508366,5529.822266,6

1,1,1,167.272858,1.592477,5751.336914,6

1,1,1,133.812866,1.555376,3787.035645,6

1,1,1,139.452866,1.332184,3490.171875,6

1,1,1,137.376862,1.478531,3882.010498,6

1,1,1,130.703857,1.344543,3161.165283,6

1,1,1,140.188858,1.490467,3541.766602,6

1,1,1,137.872864,1.329343,3504.253174,6

1,1,1,142.720856,1.598961,4312.914062,6

1,1,1,151.162857,1.542743,4900.632324,6

1,1,1,133.340866,1.391232,3276.395020,6

1,1,1,171.996857,1.786024,6515.445801,6

1,1,1,137.046860,1.442786,3381.939453,6

1,1,1,171.326859,1.619130,6641.598633,6

1,1,1,171.946869,1.766459,6143.415039,6

1,1,1,138.724869,1.516395,3861.449707,6

1,1,1,135.044861,1.339365,3242.808594,6

1,1,1,152.528854,1.462137,4580.154297,6

1,1,1,149.634857,1.542364,4258.511719,6

1,1,1,141.528854,1.535560,3979.069336,6

1,1,1,135.574860,1.437334,4073.645020,6

1,1,1,161.782867,1.629932,5845.270996,6

1,1,1,135.110855,1.385279,3389.103027,6

1,1,1,136.648865,1.467495,3665.449463,6

1,1,1,136.020859,1.390027,3244.831299,6

1,1,1,141.462860,1.427947,3822.618652,6

1,1,1,142.016861,1.478723,4026.338379,6

1,1,1,130.214859,1.317787,2707.995361,6

1,1,1,141.661865,1.548499,4162.401855,6

1,1,1,133.696869,1.490824,3368.277100,6

1,1,1,134.110855,1.387921,3158.131592,6

1,1,1,137.220856,1.509045,3737.864990,6

1,1,1,143.026855,1.613885,4249.885742,6

1,1,1,135.648865,1.462062,3736.662842,6

1,1,1,157.680862,1.589620,5287.677734,6

1,1,1,133.920868,1.564620,3808.021240,6

1,1,1,141.346863,1.401002,3372.372314,6

1,1,1,144.804855,1.536273,4127.367676,6

1,1,1,162.790863,1.705517,5963.337402,6

1,1,1,134.962860,1.377408,3387.866211,6

1,1,1,143.332855,1.556284,4119.687012,6

1,1,1,149.244858,1.565760,4420.081055,6

1,1,1,161.202866,1.669421,5656.882812,6

1,2,2,149.890854,1.659770,4528.579102,6

1,1,1,154.884857,1.451577,4985.376953,6

1,1,1,128.180862,1.303085,2349.582520,6

1,1,1,138.261856,1.469979,3464.453369,6

1,1,1,136.790863,1.384336,3384.289551,6

1,1,1,129.628860,1.373326,2862.955811,6

1,1,1,148.450867,1.623929,4380.418457,6

1,1,1,139.270859,1.622955,3932.185059,6

1,1,1,135.732864,1.339581,3411.370117,6

1,1,1,132.464859,1.343152,3124.956299,6

1,1,1,133.382858,1.534822,3755.549561,6

1,1,1,135.168869,1.543856,3889.058594,6

1,1,1,156.952866,1.685543,5663.023926,6

1,1,1,133.820862,1.400076,3309.147461,6

1,1,1,140.264862,1.510713,4096.720215,6

1,1,1,150.428864,1.510733,4752.267578,6

1,1,1,138.360855,1.353152,3787.671387,6

1,1,1,132.994858,1.398182,3345.732666,6

1,2,1,139.850861,1.458158,3524.816406,6

1,1,1,164.388855,1.725833,5683.979492,6

1,1,1,136.294861,1.454240,3827.673096,6

1,1,1,138.898865,1.395824,3744.705322,6

1,1,1,137.022858,1.346556,3593.774658,6

1,1,1,131.298859,1.422464,3277.275635,6

1,1,1,150.204865,1.641882,4521.846680,6

1,1,1,146.624863,1.578063,4312.652832,6

1,1,1,133.920868,1.564620,3808.021240,6

1,1,1,136.294861,1.454240,3827.673096,6

1,1,1,142.992859,1.440627,4567.220215,6

1,1,1,134.598862,1.521221,3870.752930,6

1,1,1,138.558868,1.482644,3905.883545,6

1,1,1,132.960861,1.419682,3583.982910,6

1,1,1,136.096863,1.438809,3489.152832,6

1,1,1,133.200867,1.464836,3366.476318,6

1,1,1,140.403854,1.630603,3943.380615,6

1,1,1,131.504868,1.514472,3631.004639,6

1,1,1,130.678864,1.334560,2708.419434,6

1,1,1,137.344864,1.547297,4140.009277,6

1,1,1,146.102859,1.517140,4197.467773,6

1,1,1,149.534866,1.514282,4363.931152,6

1,1,1,131.000854,1.502421,3353.847656,6

1,1,1,133.688858,1.416339,3347.278320,6

1,1,1,160.144867,1.525486,5962.292969,6

1,1,1,141.974869,1.468318,3893.038818,6

1,1,1,133.358856,1.370034,3378.034912,6

1,1,1,134.920868,1.559018,3429.917480,6

1,1,1,140.494858,1.446224,3752.246338,6

1,1,1,138.906860,1.381086,3649.431396,6

1,1,1,130.942856,1.514323,3510.701904,6

1,1,1,138.782867,1.456001,3590.409424,6

1,1,1,143.298859,1.432786,4600.991699,6

1,1,1,140.328857,1.519173,3909.114014,6

1,1,1,136.690857,1.469011,3634.575684,6

1,1,1,131.596863,1.338682,3078.477783,6

1,2,2,159.598862,1.608955,5502.827148,6

1,1,1,130.702866,1.383729,3153.254883,6

1,1,1,134.210861,1.306301,3064.863525,6

1,1,1,155.008865,1.653914,5159.228516,6

1,1,1,139.038864,1.390192,3757.750977,6

1,1,1,160.004868,1.708443,5346.433105,6

1,1,1,138.700867,1.477798,3694.513672,6

1,1,1,134.970856,1.428913,3370.497559,6

1,1,1,146.002869,1.667599,4613.042969,6

1,1,1,138.502869,1.444103,3744.579590,6

1,1,1,135.044861,1.483988,3865.489746,6

1,1,1,151.742859,1.603092,5137.848145,6

1,1,1,136.938858,1.450770,3536.374268,6

1,1,1,140.594864,1.548505,3612.776855,6

1,1,1,147.193863,1.464390,3982.201904,6

1,1,1,142.372864,1.539036,4074.165771,6

1,1,1,131.554855,1.400662,3258.891846,6

1,1,1,133.780869,1.445097,3121.224365,6

1,1,1,162.286865,1.573958,5573.324219,6

1,1,1,127.080864,1.325012,2986.684326,6

1,1,1,133.862854,1.420187,3675.347412,6

1,1,1,141.950867,1.529987,4273.277344,6

1,1,1,137.616867,1.411906,3772.102539,6

1,1,1,136.988861,1.412959,3650.416748,6

1,1,1,157.770859,1.501162,5613.314941,6

1,1,1,131.886856,1.367668,3046.965332,6

1,1,1,134.838867,1.442839,3505.647949,6

1,1,1,136.740860,1.369799,3674.613281,6

1,1,1,138.650864,1.451608,3776.500977,6

1,1,1,131.290863,1.241465,2419.457764,6

1,1,1,139.386856,1.457308,3729.174316,6

1,1,1,126.510864,1.441427,3470.609863,6

1,1,1,144.564865,1.368521,4335.968750,6

1,1,1,144.712860,1.469243,4203.445801,6

1,1,1,135.524857,1.434779,3419.240479,6

1,1,1,151.890854,1.556296,4766.838379,6

1,1,1,166.546860,1.848482,6782.349609,6

1,1,1,145.880859,1.631792,4727.127441,6

1,1,1,148.698868,1.583194,4722.321289,6

0,2,0,138.732864,1.397708,3486.447021,6

1,1,1,169.530869,1.628884,6107.114746,6

1,1,1,140.214859,1.389782,3632.041504,6

1,1,1,131.960861,1.498641,3091.322266,6

1,1,1,131.910858,1.340135,2746.513916,6

1,1,1,140.072861,1.389232,3528.483398,6

1,1,1,135.838867,1.380937,3486.654785,6

1,1,1,130.852859,1.430346,3260.089600,6

1,1,1,138.460861,1.411262,3502.299561,6

1,1,1,139.618866,1.385586,3607.862061,6

1,1,1,154.222855,1.542010,4594.759766,6

1,1,1,145.482864,1.596269,4437.112793,6

1,1,1,141.982864,1.501036,3979.949951,6

1,1,1,161.500854,1.573794,5848.755859,6

1,1,1,155.670868,1.470347,5679.537109,6

1,1,1,134.052856,1.364553,3101.212891,6

1,1,1,142.520859,1.321912,3435.966797,6

1,1,1,145.662857,1.514625,3993.685791,6

1,1,1,148.162857,1.623221,4515.299805,6

1,1,1,133.564865,1.429206,3456.270508,6

1,1,1,134.796860,1.340222,3433.305420,6

0,3,1,182.069855,1.918110,9708.535156,6

1,1,1,144.142868,1.510147,4200.747559,6

1,1,1,150.874863,1.702441,4716.158203,6

1,1,1,152.404861,1.620345,5243.267578,6

1,1,1,131.348862,1.492901,3110.505371,6

1,1,1,134.498856,1.447556,3773.011475,6

1,1,1,144.108856,1.482439,4300.673340,6

1,1,1,141.810867,1.490865,3927.745117,6

1,1,1,133.216858,1.508025,3542.638184,6

1,1,1,134.632858,1.509539,3598.942871,6

1,1,1,140.386856,1.548576,3944.362549,6

1,1,1,137.012863,1.431504,3631.859375,6

1,1,1,136.872864,1.418415,3703.130371,6

1,1,1,146.490860,1.441351,3786.027588,6

1,1,1,142.041855,1.518822,4052.288086,6

1,1,1,135.186859,1.357660,3049.169678,6

1,1,1,133.126862,1.336972,2968.131836,6

1,1,1,139.312866,1.426479,3833.659180,6

1,1,1,140.214859,1.448171,3921.898193,6

1,1,1,132.432861,1.473280,3333.168457,6

1,1,1,131.556854,1.430543,3499.257568,6

1,1,1,131.894867,1.529192,3291.400635,6

1,1,1,141.164856,1.452154,3939.097168,6

1,1,1,144.994858,1.582557,4458.557129,6

1,1,1,130.380859,1.486734,3279.727295,6

1,1,1,167.182861,1.642946,5841.681641,6

1,1,1,131.604858,1.500691,3172.705078,6

1,1,1,139.214859,1.615425,4018.886719,6

1,1,1,133.622864,1.336879,3103.297119,6

1,1,1,137.930862,1.353019,3194.798340,6

1,1,1,139.188858,1.361250,3415.757080,6

1,1,1,135.260864,1.495467,3592.353516,6

1,1,1,157.680862,1.496903,5409.010254,6

1,1,1,135.168869,1.438116,3426.277100,6

1,1,1,162.552856,1.710115,5769.388184,6

1,1,1,135.722855,1.480250,3505.501465,6

1,1,1,138.774857,1.481761,3734.586182,6

1,1,1,129.826859,1.352719,2943.229736,6

1,1,1,152.288864,1.626056,5557.811523,6

1,1,1,147.854858,1.423925,3669.320801,6

1,1,1,134.152863,1.506539,3872.733643,6

0,2,0,138.784866,1.625636,4338.716797,7

0,2,0,144.398865,1.685592,5173.811523,7

0,2,0,182.978867,1.851763,8128.646973,7

0,2,0,158.018860,1.694537,6276.701172,7

0,2,0,153.702866,1.754108,5498.001465,7

0,2,0,175.700867,1.893754,7733.443359,7

0,2,0,142.744858,1.590474,4396.193848,7

0,2,0,171.086868,1.882908,7781.404297,7

0,2,0,152.742859,1.693963,5537.451660,7

0,3,1,162.716858,1.743657,5910.437988,7

0,2,0,168.282867,1.784096,6781.212402,7

0,2,0,155.786865,1.652784,5409.070801,7

0,2,0,160.186859,1.689931,5803.083984,7

0,2,0,154.314865,1.793681,6255.514160,7

0,2,0,164.386856,1.865383,6616.864746,7

0,2,0,156.414856,1.872952,6110.753906,7

0,2,0,146.730865,1.670446,5143.934570,7

0,3,1,151.196869,1.767976,5503.040039,7

0,2,0,165.314865,1.872885,6989.193848,7

0,2,0,172.814865,1.838648,7520.915039,7

0,2,0,151.948868,1.703690,5481.279785,7

0,2,0,148.640854,1.637123,4923.796387,7

0,2,0,148.458862,1.708299,5631.359375,7

0,3,1,154.100861,1.760091,5673.020996,7

0,2,0,149.070862,1.691584,5162.241699,7

0,2,0,170.870865,1.895007,7771.979980,7

0,2,0,150.244858,1.832390,5601.368164,7

0,2,0,162.898865,1.849995,6739.807617,7

0,2,0,155.670868,1.679091,5771.403809,7

0,2,0,167.190857,1.789020,7505.717773,7

0,3,1,151.386856,1.755183,5791.839844,7

0,2,0,154.264862,1.700362,5804.513672,7

0,3,1,169.258865,1.769623,7795.440430,7

0,2,0,147.474869,1.665408,5107.881348,7

0,2,0,147.632858,1.621086,5048.215820,7

0,3,1,173.674866,1.815793,7754.129395,7

0,2,0,143.156860,1.640480,4602.779785,7

0,2,0,163.964859,1.922235,6905.209961,7

0,3,1,161.550858,1.811350,7658.608398,7

0,2,0,168.646866,1.781675,6602.766602,7

0,2,0,142.090866,1.639120,4859.757812,7

0,2,0,165.982864,1.778655,6568.860840,7

0,2,0,148.276855,1.832524,5463.703125,7

0,2,0,149.682861,1.642353,5062.765625,7

0,2,0,164.320862,1.828026,7234.665039,7

0,2,0,150.038864,1.666552,5114.151855,7

0,2,0,136.212860,1.566084,3804.180664,7

0,2,0,139.510864,1.622985,4802.081055,7

0,3,1,149.352859,1.746414,5238.074219,7

0,2,0,181.216858,1.969082,8213.626953,7

0,2,0,154.016861,1.648052,5139.937500,7

0,2,0,150.344864,1.676462,5191.938965,7

0,2,0,152.180862,1.873594,6067.469727,7

0,2,0,150.558868,1.768127,5307.034180,7

0,2,0,141.908859,1.630219,4761.696777,7

0,2,0,152.122864,1.605981,5428.167969,7

0,2,0,145.928864,1.564888,4618.575684,7

0,2,0,170.292862,1.927728,7822.517578,7

0,2,0,153.842865,1.817754,5702.682617,7

0,2,0,156.216858,1.806610,5682.881836,7

0,2,0,173.450867,2.029941,8111.687012,7

0,2,0,145.448868,1.654504,5280.833008,7

0,2,0,155.810867,1.765212,5783.671387,7

0,2,0,151.600861,1.777287,5366.173828,7

0,2,0,149.732864,1.622174,4621.768066,7

0,2,0,165.818863,1.749347,7206.800293,7

0,2,0,151.692856,1.739733,5907.466309,7

0,2,0,149.520859,1.897725,7289.736816,7

0,2,0,145.166855,1.694557,5025.356934,7

0,2,0,157.456863,1.785300,6707.976074,7

0,2,0,157.786865,1.774764,5487.846191,7

0,2,0,145.076859,1.561402,4603.182129,7

0,2,0,152.742859,1.626251,5287.996094,7

0,2,0,151.684860,1.631335,5022.430176,7

0,2,0,154.744858,1.817286,6011.443848,7

0,2,0,151.072861,1.711535,5379.308105,7

0,2,0,171.490860,1.965168,7399.497559,7

0,2,0,148.996857,1.478654,4450.292480,7

0,2,0,161.186859,1.879952,6490.322754,7

0,2,0,151.204865,1.634509,5107.932617,7

0,2,0,158.738861,1.737778,6341.384277,7

0,2,0,144.538864,1.648178,4699.553711,7

0,2,0,153.876862,1.639492,5399.077637,7

0,2,0,152.370865,1.644700,5102.279785,7

0,2,0,175.890854,1.964391,7440.402344,7

0,2,0,160.798859,1.733136,6475.968262,7

0,2,0,167.670868,1.790296,6451.148926,7

0,2,0,169.258865,1.934808,7679.001465,7

0,2,0,151.700867,1.724220,5305.917480,7

0,2,0,156.224869,1.724601,5599.429688,7

0,2,0,164.692856,1.790863,7149.216797,7

0,2,0,171.358856,1.796521,7385.297852,7

0,2,0,144.654861,1.652202,5119.477051,7

0,3,1,163.626862,1.807698,7304.594727,7

0,2,0,150.964859,1.711692,5378.153320,7

0,2,0,154.818863,1.687258,5429.365234,7

0,2,0,153.950867,1.815847,5858.313477,7

0,2,0,156.414856,1.856303,5837.603027,7

0,2,0,165.056854,1.815163,7636.315430,7

0,3,1,152.378860,1.769676,5600.139160,7

0,2,0,148.756866,1.708887,5074.980957,7

0,3,1,166.504868,1.748048,7388.362305,7

0,2,0,176.800858,1.837155,7854.619141,7

0,3,1,161.518860,1.764231,6808.958008,7

0,2,0,154.818863,1.702574,5592.533691,7

0,2,0,149.740860,1.660670,5272.361328,7

0,2,0,146.796860,1.680806,5290.632324,7

0,2,0,151.386856,1.733361,5417.697266,7

0,3,1,153.710861,1.741421,5741.904785,7

0,2,0,167.802856,1.908784,6848.912598,7

0,3,1,150.800858,1.613639,5583.441406,7

0,2,0,146.184860,1.628803,4934.952637,7

0,2,0,148.988861,1.727381,5284.602051,7

0,2,0,158.036865,1.679032,6097.384766,7

0,2,0,155.596863,1.675845,5590.624023,7

0,2,0,151.204865,1.748648,5467.945312,7

0,2,0,164.288864,1.759233,7185.352539,7

0,2,0,153.056854,1.799023,6496.403809,7

0,2,0,164.552856,1.753240,6549.033691,7

0,2,0,167.090866,1.885418,7108.826172,7

0,2,0,158.242859,1.690841,6450.000977,7

0,3,1,149.352859,1.746414,5238.074219,7

0,3,1,163.560867,1.790566,6611.494141,7

0,2,0,151.626862,1.667471,5034.633789,7

0,2,0,169.588867,1.803043,7834.897461,7

0,2,0,151.634857,1.634364,5188.516113,7

0,2,0,159.540863,1.776231,7222.245117,7

0,2,0,172.102859,1.879837,7773.638672,7

0,2,0,163.354858,1.956053,6661.612305,7

0,3,0,151.138855,1.776479,5758.678711,7

0,2,0,157.158859,1.670889,5314.059570,7

0,2,0,173.442856,1.874899,7663.136719,7

0,2,0,154.786865,1.724647,5859.667480,7

0,2,0,171.788864,1.968583,7881.515625,7

0,2,0,176.684860,1.993675,8019.092285,7

0,2,0,149.566864,1.647322,5125.744141,7

0,2,0,153.404861,1.728226,5576.293945,7

0,2,0,164.668869,1.786624,6406.445801,7

0,2,0,147.788864,1.619124,4827.525879,7

0,2,0,149.252869,1.618167,5040.414551,7

0,3,1,169.332855,1.932483,7978.350586,7

0,2,0,164.990860,1.839776,7325.333008,7

0,2,0,160.102859,1.708266,5459.909180,7

0,2,0,164.255859,1.729234,5534.869629,7

0,2,0,147.268860,1.626980,4890.223145,7

0,2,0,163.956863,1.749388,7541.671875,7

0,2,0,165.900864,1.776495,7074.891602,7

0,2,0,145.704865,1.556871,4794.748047,7

0,2,0,148.880859,1.716013,5248.513184,7

0,3,1,164.982864,1.939200,8268.120117,7

0,2,0,158.400864,1.675783,5618.883301,7

0,2,0,153.528854,1.698746,5613.870605,7

0,2,0,150.700867,1.666174,5275.072754,7

0,3,1,158.374863,1.772942,6822.504883,7

0,2,0,154.992859,1.728291,5654.590820,7

0,2,0,148.028854,1.650637,5120.638184,7

0,2,0,150.534866,1.603885,5077.808594,7

0,2,0,184.598862,1.922100,7624.827637,7

0,2,0,166.214859,1.749858,7366.939941,7

0,3,1,161.814865,1.791807,7290.581543,7

0,2,0,149.352859,1.584524,4844.883789,7

0,2,0,154.090866,1.686894,5242.932617,7

0,2,0,167.918869,1.819197,7143.929199,7

0,2,0,147.284866,1.717811,5360.558594,7

0,2,0,163.328857,1.844445,6493.591797,7

0,2,0,164.014862,1.713620,6765.264648,7

0,2,0,154.578857,1.735923,5632.260254,7

0,2,0,151.998856,1.621798,5346.720703,7

0,2,0,151.270859,1.617505,4878.173340,7

0,2,0,167.488861,1.897515,7774.274902,7

0,2,0,159.168869,1.804712,6686.468262,7

0,2,0,153.834854,1.788102,5658.900879,7

0,2,0,158.482864,1.728480,6313.479004,7

0,3,1,170.978867,1.846908,7395.695801,7

0,2,0,153.652863,1.662192,5307.170898,7

0,2,0,149.270859,1.600726,5011.899414,7

0,3,1,177.644867,2.059619,8540.495117,7

0,2,0,165.494858,1.882530,7756.242676,7

0,2,0,179.256866,1.969827,8722.854492,7

0,2,0,149.054855,1.675216,5008.420898,7

0,2,0,184.722855,2.028354,8516.526367,7

0,2,0,149.376862,1.600707,5019.134766,7

0,2,0,155.050858,1.709026,5522.524414,7

0,2,0,171.416855,1.804623,7635.354492,7

0,2,0,159.012863,1.717652,5416.057129,7

0,2,0,148.202866,1.680375,5132.458496,7

0,2,0,158.796860,1.720371,5638.379883,7

0,2,0,156.820862,1.780969,5914.955566,7

0,2,0,150.782867,1.749659,5262.351074,7

0,3,1,162.741867,1.781600,6573.338379,7

0,3,1,157.266861,1.824898,6479.274414,7

0,3,1,153.834854,1.624055,5670.608887,7

0,2,0,154.942856,1.703938,5473.071289,7

0,3,1,150.038864,1.743979,6081.528320,7

0,2,0,156.150864,1.815022,5879.715820,7

0,2,0,159.962860,1.872088,6483.969727,7

0,2,0,147.912857,1.654522,4736.962891,7

0,2,0,157.216858,1.708300,5667.700195,7

0,2,0,171.276855,1.892213,7905.111816,7

0,3,1,148.872864,1.637185,5111.118164,7

2,0,2,134.564865,1.263231,1841.434082,8

1,1,1,122.978859,1.143130,1721.758301,8

2,0,2,137.938858,1.252616,2444.598389,8

2,0,2,137.426865,1.339198,2618.793945,8

2,0,2,141.064865,1.350685,2055.067139,8

2,0,2,136.732864,1.286436,2217.582031,8

2,0,2,126.642860,1.268642,2121.958984,8

2,0,2,135.524857,1.258384,1997.329956,8

2,0,2,126.063858,1.279903,1997.840210,8

2,0,2,121.424858,1.238431,1917.771606,8

2,0,2,131.892868,1.280693,1846.363403,8

2,0,2,135.292862,1.265867,1992.687744,8

1,1,1,134.324860,1.285410,2131.003174,8

2,0,2,130.578857,1.223107,1619.730957,8

2,0,2,128.973862,1.339271,1957.849365,8

2,0,2,134.539856,1.241860,2050.496338,8

1,1,1,190.942856,1.977409,8075.116211,8

2,0,2,133.556854,1.265026,1872.546265,8

2,0,2,143.967865,1.431406,2188.281494,8

2,0,2,134.258865,1.309890,1879.321167,8

2,0,2,132.216858,1.362828,1843.309326,8

2,0,2,132.199860,1.264347,2081.769775,8

2,0,2,135.590866,1.267958,2172.984131,8

2,0,2,129.520859,1.207222,2127.841064,8

2,0,2,127.378860,1.276820,1909.905884,8

2,0,2,138.212860,1.334180,2691.372070,8

2,0,2,139.130859,1.339128,2498.096436,8

2,0,2,129.438858,1.280603,1817.131714,8

2,0,2,137.318863,1.275733,1898.099243,8

2,0,2,136.896866,1.380973,2133.624756,8

2,0,2,134.804855,1.256472,1864.701904,8

2,0,2,131.372864,1.229189,1777.645264,8

2,0,2,125.534859,1.271243,1763.870361,8

2,0,2,132.951859,1.355997,2153.698486,8

2,0,2,136.706863,1.298527,2043.126221,8

2,0,2,130.884857,1.362814,2055.450195,8

2,0,2,132.075867,1.343555,1913.776001,8

2,0,2,137.152863,1.381790,2300.604980,8

2,0,2,133.878860,1.263102,2044.167603,8

2,0,2,128.338867,1.336304,2415.063721,8

2,0,2,132.827866,1.367301,2099.973389,8

2,0,2,125.392860,1.223390,1671.228638,8

1,1,1,190.538864,1.877032,8102.434570,8

2,0,2,133.208862,1.340346,2283.561523,8

2,0,2,134.861862,1.255633,2222.223389,8

2,0,2,126.650864,1.301121,1923.825317,8

2,0,2,133.084854,1.329825,1885.387329,8

2,0,2,134.366867,1.306265,1958.666016,8

